id	ObjecttypeVanID	AttribuutVan1ID	DomeinwaardeVan1ID	AttribuutVan2ID	DomeinwaardeVan2ID	AttribuutVan3ID	DomeinwaardeVan3ID	AttribuutVan4ID	DomeinwaardeVan4ID	InformatiemodelNaarID	ObjecttypeNaarID	AttribuutNaar1ID	DomeinwaardeNaar1ID	AttribuutNaar2ID	DomeinwaardeNaar2ID	AttribuutNaar3ID	DomeinwaardeNaar3ID	Toelichting
2537	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3547							IMGeo	Wegdeel	bgt-functie	baan voor vliegverkeer					
2538	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_41	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5713							IMGeo	Bord (IG)	plus-type	straatnaambord 					
2540	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_41	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8316							IMGeo	Bord (IG)	plus-type	plaatsnaambord 					
2541	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_380	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_7461							IMGeo	Bord (IG)	plus-type	verklikker transportleiding 					
2542	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_317									IMGeo	Bord (IG)	bor-type	informatiepaneel					
2543	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_853									IMGeo	Paal (IG)							
2544	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_795									IMGeo	Pand (IG)							
2545	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_797									IMGeo	OverigBouwwerk	bgt-type	bassin					
2556	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_782									IMGeo	FunctioneelGebied (IG)	bor-type	knooppunt					
2567	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_783									IMGeo	FunctioneelGebied (IG)	bor-type	aansluiting					
2568	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_682									IMGeo	FunctioneelGebied (IG)	plus-type	functioneel beheer 					
2570	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_725									IMGeo	Weginrichtingselement	bor-type	wegas					
2571	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_726									IMGeo	VegetatieObject (IG)	bor-type	haagas					
2572	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_727									IMGeo	Waterinrichtingselement	bor-type	waterloopas					
2579	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_854									IMGeo	Paal (IG)	bor-type	uithouder					
2580	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_855									IMGeo	Paal (IG)	bor-type	zweepmast					
2583	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_113									IMGeo	Scheiding (IG)	plus-type	walbescherming					
2586	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_262									IMGeo	Straatmeubilair	bor-type	armatuur					
2587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_863									IMGeo	Straatmeubilair	bor-type	ophangconstructie					
2590	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_295									IMGeo	Straatmeubilair	bor-type	verkeerslantaarn					
2593	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_703									IMGeo	FunctioneelGebied (IG)	bor-type	wegvak					
2594	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_810									IMGeo	Paal (IG)	plus-type	sirene					
2596	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_317	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8244							IMGeo	Bord (IG)	plus-type	dynamische snelheidsindicator 					
2597	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_867									IMGeo	Straatmeubilair	bor-type	faunaverblijfplaats					
2598	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_811	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_7348							IMGeo	Paal (IG)	plus-type	dijkpaal 					
2600	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_869									IMGeo	OverigBouwwerk	bgt-type	opslagtank					
2601	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_870									IMGeo	Bord (IG)	bor-type	APV-bord					
2602	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_872									IMGeo	FunctioneelGebied (IG)	plus-type	landbouw 					
2606	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_875									IMGeo	FunctioneelGebied (IG)	plus-type	recreatie 					
2607	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_876									IMGeo	FunctioneelGebied (IG)	plus-type	recreatie: sportterrein					
2608	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_877									IMGeo	FunctioneelGebied (IG)	plus-type	infrastructuur waterstaatswerken 					
2609	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_878									IMGeo	FunctioneelGebied (IG)	plus-type	bedrijvigheid 					
2610	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_880									IMGeo	FunctioneelGebied (IG)	plus-type	maatschappelijke en/of publieksvoorziening					
2611	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_879									IMGeo	FunctioneelGebied (IG)	plus-type	bewoning 					
2612	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_875	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8272							IMGeo	FunctioneelGebied (IG)	plus-type	recreatie: volkstuin					
2615	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_875	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8270							IMGeo	FunctioneelGebied (IG)	plus-type	recreatie: camping					
2616	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_875	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8269							IMGeo	FunctioneelGebied (IG)	plus-type	recreatie: bungalowpark					
2617	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_875	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8271							IMGeo	FunctioneelGebied (IG)	plus-type	recreatie: park					
2619	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_304	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8277							IMGeo	Sensor (IG)	plus-type	detectielus 					
2948	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_853	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_7344							IMGeo	Paal (IG)	plus-type	haltepaal 					
2949	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_41	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8335	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5726					IMGeo	Paal (IG)	plus-type	hectometerpaal 					
2951	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_853	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8789							IMGeo	Paal (IG)	plus-type	verkeersregelinstallatiepaal 					
2952	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_853									IMGeo	Paal (IG)	plus-type	verkeersbordpaal 					
2953	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_41	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9738							IMGeo	Paal (IG)	plus-type	wegwijzer					
2954	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_797	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_7439							IMGeo	OverigBouwwerk	bgt-type	bezinkbak					
2956	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_984									IMGeo	Sensor (IG)	bor-type	wifi-antenne					
2957	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_983									IMGeo	Sensor (IG)	bor-type	meetbuis					
2958	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_982									IMGeo	Straatmeubilair	bor-type	faunameubilair					
2960	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_985									IMGeo	OverigBouwwerk	bor-type	uitkijktoren					
2961	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1014									IMGeo	OverigBouwwerk	bgt-type	overkapping					
2962	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_986									IMGeo	GebouwInstallatie	plus-type	luifel					
2963	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1015									IMGeo	OverigBouwwerk	bgt-type	open loods					
2965	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_987									IMGeo	Pand (IG)	bor-type	glasvezelstation					
2966	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_988									IMGeo	Pand (IG)	bor-type	SV-station					
2967	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_989									IMGeo	OverigBouwwerk	bgt-type	lage trafo					
2968	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_990									IMGeo	Sensor (IG)	bor-type	weegpunt					
2969	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_991									IMGeo	GebouwInstallatie	bor-type	lift					
2970	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_992									IMGeo	Kunstwerkdeel (IG)	bor-type	roltrap					
3069	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1000									IMGeo	Straatmeubilair	bor-type	wandarm					
3070	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_797									IMGeo	OverigBouwwerk	bor-type	reservoir					
3086	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_490	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_7395							IMGeo	Kast (IG)	bor-type	beregeningskast					
3087	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_490	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9710							IMGeo	Kast (IG)	bor-type	PLC-kast					
3088	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_490	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9711							IMGeo	Kast (IG)	bor-type	pompkast					
3090	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_409									IMGeo	Straatmeubilair	bor-type	sproeikop					
3091	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_807									IMGeo	Straatmeubilair	bor-type	veiligheidsvoorziening					
3096	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9027					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	metaal			
3097	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9027	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3120			IMGeo	OndersteunendWegdeel	bgt-functie	berm	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	metaal	
3098	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9027	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3127			IMGeo	OndersteunendWegdeel	bgt-functie	verkeerseiland	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	metaal	
3102	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9027	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5083			IMGeo	OnbegroeidTerreindeel	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	metaal			
3112	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3941	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4490					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	hout			
3113	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4490	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3120			IMGeo	OndersteunendWegdeel	bgt-functie	berm	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	hout	
3114	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4490	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3127			IMGeo	OndersteunendWegdeel	bgt-functie	verkeerseiland	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	hout	
3127	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4490	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5083			IMGeo	OnbegroeidTerreindeel	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	hout			
3129	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9030	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5083			IMGeo	OnbegroeidTerreindeel	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	natuursteen			
3130	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4111	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9030	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4745	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5083	IMGeo	OnbegroeidTerreindeel	bgt-fysiekVoorkomen	open verharding	bor-fysiekVoorkomen	basalt			
3131	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1003									IMGeo	FunctioneelGebied (IG)	bor-type	belangenstrook					
3132	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_152	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9729							IMGeo	Scheiding (IG)	plus-type	faunaraster					
3135	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1002									IMGeo	FunctioneelGebied (IG)	bor-type	stiltegebied					
3137	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4112	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4484	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9290	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_5083	IMGeo	OnbegroeidTerreindeel	bgt-fysiekVoorkomen	half verhard	bor-fysiekVoorkomen	boomschors			
3138	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4112	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4484	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9290	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3120	IMGeo	OndersteunendWegdeel	bgt-functie	berm	bgt-fysiekVoorkomen	onverhard	bor-fysiekVoorkomen	boomschors	
3147	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_304									IMGeo	Sensor (IG)	bor-type	detector					
3828	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_740									IMGeo	Weginrichtingselement	bor-type	veldbelijning					
3830	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_123									IMGeo	Leiding (IG)	bor-type	drain					
3833	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_265									IMGeo	Leiding (IG)	bor-type	kabelgeul					
3835	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_268									IMGeo	Leiding (IG)	bor-type	mantelbuis					
3836	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_270									IMGeo	Leiding (IG)	bor-type	spandraad					
3837	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_287									IMGeo	Leiding (IG)	bor-type	rioolleiding					
3838	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_408									IMGeo	Leiding (IG)	bor-type	beregeningsleiding					
3839	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_500									IMGeo	Leiding (IG)	bor-type	transportleiding					
3840	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_634									IMGeo	Leiding (IG)	bor-type	kabel					
3841	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_635									IMGeo	Leiding (IG)	bor-type	kabeldraagsysteem					
3842	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_996									IMGeo	Leiding (IG)	bor-type	gasleiding					
3843	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_997									IMGeo	Leiding (IG)	bor-type	ontluchtingsleiding					
3859	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1010									IMGeo	Leiding (IG)	bor-type	loze leiding					
3861	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1012									IMGeo	Leiding (IG)	bor-type	waterleiding					
3863	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1013									IMGeo	Leiding (IG)	bor-type	stadsverwarming					
3865	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1011									IMGeo	Put (IG)	bor-type	watermeterput					
3867	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1019									IMGeo	Paal (IG)	bor-type	strandoriëntatiepaal					
3869	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1018									IMGeo	Paal (IG)	bor-type	schoolzonepaal					
3871	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1017									IMGeo	Paal (IG)	bor-type	rookpaal					
3873	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1020									IMGeo	Paal (IG)	bor-type	routepaal					
3875	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1016									IMGeo	Paal (IG)	bor-type	fietspomp					
3877	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1006									IMGeo	Kunstwerkdeel (IG)	bor-type	grindkoffer					
3879	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_262	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10975							IMGeo	Straatmeubilair	plus-type	lichtpunt 					
